id,k1,k2,k3,score,score_init
3737,1012.1052631578947,12.894736842105264,0.19210526315789475,765,1138
5469,511.05263157894734,22.10526315789474,0.2752631578947369,370,1138
4737,1012.1052631578947,26.05263157894737,0.2336842105263158,707,1138
7549,511.05263157894734,27.368421052631582,0.3792105263157895,401,1138
891,636.3157894736842,10.263157894736842,0.04657894736842105,584,1138
3168,448.4210526315789,28.68421052631579,0.1505263157894737,375,1138
5010,573.6842105263157,18.157894736842106,0.25447368421052635,378,1138
7643,135.26315789473682,7.631578947368421,0.4,464,1138
3257,1012.1052631578947,7.631578947368421,0.17131578947368423,883,1138
4132,698.9473684210526,12.894736842105264,0.21289473684210528,724,1138
6049,511.05263157894734,7.631578947368421,0.3168421052631579,402,1138
3684,197.89473684210526,10.263157894736842,0.19210526315789475,305,1138
2641,10.0,20.789473684210527,0.12973684210526318,436,1138
1500,1200.0,23.42105263157895,0.06736842105263159,964,1138
7831,636.3157894736842,19.473684210526315,0.4,348,1138
4602,72.63157894736841,18.157894736842106,0.2336842105263158,379,1138
6130,573.6842105263157,12.894736842105264,0.3168421052631579,362,1138
3534,824.2105263157895,26.05263157894737,0.17131578947368423,721,1138
1285,260.52631578947364,10.263157894736842,0.06736842105263159,279,1138
2956,949.4736842105262,14.210526315789474,0.1505263157894737,828,1138
5190,573.6842105263157,30.0,0.25447368421052635,355,1138
3479,1137.3684210526314,22.10526315789474,0.17131578947368423,766,1138
669,511.05263157894734,22.10526315789474,0.02578947368421053,738,1138
4085,260.52631578947364,10.263157894736842,0.21289473684210528,288,1138
1670,573.6842105263157,8.947368421052632,0.08815789473684212,513,1138
2350,573.6842105263157,27.368421052631582,0.10894736842105264,412,1138
7247,385.7894736842105,7.631578947368421,0.3792105263157895,280,1138
2356,949.4736842105262,27.368421052631582,0.10894736842105264,760,1138
3732,698.9473684210526,12.894736842105264,0.19210526315789475,890,1138
4590,573.6842105263157,16.842105263157897,0.2336842105263158,352,1138
3189,511.05263157894734,30.0,0.1505263157894737,391,1138
6606,323.1578947368421,18.157894736842106,0.33763157894736845,280,1138
4788,448.4210526315789,30.0,0.2336842105263158,340,1138
5931,636.3157894736842,26.05263157894737,0.2960526315789474,397,1138
807,385.7894736842105,5.0,0.04657894736842105,526,1138
1688,448.4210526315789,10.263157894736842,0.08815789473684212,429,1138
736,949.4736842105262,26.05263157894737,0.02578947368421053,1297,1138
181,10.0,16.842105263157897,0.005,4220,1138
4298,1074.7368421052631,23.42105263157895,0.21289473684210528,711,1138
5570,573.6842105263157,28.68421052631579,0.2752631578947369,302,1138
3960,1200.0,27.368421052631582,0.19210526315789475,666,1138
1794,824.2105263157895,16.842105263157897,0.08815789473684212,910,1138
4459,1137.3684210526314,7.631578947368421,0.2336842105263158,790,1138
6056,949.4736842105262,7.631578947368421,0.3168421052631579,700,1138
7137,1012.1052631578947,26.05263157894737,0.358421052631579,600,1138
5053,761.578947368421,20.789473684210527,0.25447368421052635,799,1138
7781,10.0,16.842105263157897,0.4,1144,1138
5833,761.578947368421,19.473684210526315,0.2960526315789474,768,1138
6515,886.8421052631578,11.578947368421053,0.33763157894736845,752,1138
3739,1137.3684210526314,12.894736842105264,0.19210526315789475,715,1138
7209,511.05263157894734,5.0,0.3792105263157895,423,1138
7034,824.2105263157895,19.473684210526315,0.358421052631579,639,1138
5986,323.1578947368421,30.0,0.2960526315789474,295,1138
825,260.52631578947364,6.315789473684211,0.04657894736842105,283,1138
2153,761.578947368421,14.210526315789474,0.10894736842105264,951,1138
5278,1074.7368421052631,8.947368421052632,0.2752631578947369,681,1138
1519,1137.3684210526314,24.736842105263158,0.06736842105263159,914,1138
5121,10.0,26.05263157894737,0.25447368421052635,432,1138
552,698.9473684210526,14.210526315789474,0.02578947368421053,1641,1138
684,197.89473684210526,23.42105263157895,0.02578947368421053,294,1138
4492,698.9473684210526,10.263157894736842,0.2336842105263158,759,1138
7923,135.26315789473682,26.05263157894737,0.4,584,1138
3676,949.4736842105262,8.947368421052632,0.19210526315789475,815,1138
7123,135.26315789473682,26.05263157894737,0.358421052631579,477,1138
6877,1012.1052631578947,8.947368421052632,0.358421052631579,714,1138
5473,761.578947368421,22.10526315789474,0.2752631578947369,714,1138
4151,636.3157894736842,14.210526315789474,0.21289473684210528,407,1138
1718,1074.7368421052631,11.578947368421053,0.08815789473684212,994,1138
951,636.3157894736842,14.210526315789474,0.04657894736842105,557,1138
174,824.2105263157895,15.526315789473685,0.005,3916,1138
6447,385.7894736842105,7.631578947368421,0.33763157894736845,284,1138
6914,824.2105263157895,11.578947368421053,0.358421052631579,725,1138
1598,1074.7368421052631,30.0,0.06736842105263159,885,1138
5472,698.9473684210526,22.10526315789474,0.2752631578947369,773,1138
5511,636.3157894736842,24.736842105263158,0.2752631578947369,376,1138
987,385.7894736842105,16.842105263157897,0.04657894736842105,427,1138
3654,824.2105263157895,7.631578947368421,0.19210526315789475,856,1138
5054,824.2105263157895,20.789473684210527,0.25447368421052635,719,1138
705,260.52631578947364,24.736842105263158,0.02578947368421053,267,1138
2728,448.4210526315789,26.05263157894737,0.12973684210526318,385,1138
5229,511.05263157894734,6.315789473684211,0.2752631578947369,472,1138
620,1200.0,18.157894736842106,0.02578947368421053,1487,1138
3445,260.52631578947364,20.789473684210527,0.17131578947368423,303,1138
4209,511.05263157894734,18.157894736842106,0.21289473684210528,373,1138
3838,1074.7368421052631,19.473684210526315,0.19210526315789475,677,1138
3415,886.8421052631578,18.157894736842106,0.17131578947368423,769,1138
5115,886.8421052631578,24.736842105263158,0.25447368421052635,714,1138
604,197.89473684210526,18.157894736842106,0.02578947368421053,305,1138
1160,1200.0,27.368421052631582,0.04657894736842105,924,1138
2588,448.4210526315789,16.842105263157897,0.12973684210526318,397,1138
5451,636.3157894736842,20.789473684210527,0.2752631578947369,336,1138
1903,135.26315789473682,24.736842105263158,0.08815789473684212,423,1138
3844,197.89473684210526,20.789473684210527,0.19210526315789475,370,1138
2673,761.578947368421,22.10526315789474,0.12973684210526318,870,1138
4848,448.4210526315789,7.631578947368421,0.25447368421052635,399,1138
2352,698.9473684210526,27.368421052631582,0.10894736842105264,830,1138
605,260.52631578947364,18.157894736842106,0.02578947368421053,321,1138
6209,511.05263157894734,18.157894736842106,0.3168421052631579,364,1138
6796,949.4736842105262,30.0,0.33763157894736845,668,1138
3487,385.7894736842105,23.42105263157895,0.17131578947368423,272,1138
7270,573.6842105263157,8.947368421052632,0.3792105263157895,326,1138
2542,72.63157894736841,14.210526315789474,0.12973684210526318,431,1138
4651,636.3157894736842,20.789473684210527,0.2336842105263158,396,1138
7354,824.2105263157895,14.210526315789474,0.3792105263157895,682,1138
5488,448.4210526315789,23.42105263157895,0.2752631578947369,342,1138
1879,1137.3684210526314,22.10526315789474,0.08815789473684212,847,1138
2576,949.4736842105262,15.526315789473685,0.12973684210526318,797,1138
3639,1137.3684210526314,6.315789473684211,0.19210526315789475,827,1138
2872,698.9473684210526,8.947368421052632,0.1505263157894737,871,1138
6805,260.52631578947364,5.0,0.358421052631579,279,1138
7183,135.26315789473682,30.0,0.358421052631579,530,1138
7054,824.2105263157895,20.789473684210527,0.358421052631579,669,1138
7017,1012.1052631578947,18.157894736842106,0.358421052631579,685,1138
3533,761.578947368421,26.05263157894737,0.17131578947368423,865,1138
3835,886.8421052631578,19.473684210526315,0.19210526315789475,722,1138
3934,824.2105263157895,26.05263157894737,0.19210526315789475,619,1138
7379,1137.3684210526314,15.526315789473685,0.3792105263157895,698,1138
6190,573.6842105263157,16.842105263157897,0.3168421052631579,355,1138
933,761.578947368421,12.894736842105264,0.04657894736842105,1239,1138
1956,949.4736842105262,27.368421052631582,0.08815789473684212,849,1138
329,511.05263157894734,26.05263157894737,0.005,4060,1138
7240,1200.0,6.315789473684211,0.3792105263157895,663,1138
5871,636.3157894736842,22.10526315789474,0.2960526315789474,447,1138
2455,886.8421052631578,7.631578947368421,0.12973684210526318,898,1138
832,698.9473684210526,6.315789473684211,0.04657894736842105,1279,1138
3679,1137.3684210526314,8.947368421052632,0.19210526315789475,807,1138
5759,1137.3684210526314,14.210526315789474,0.2960526315789474,788,1138
3501,10.0,24.736842105263158,0.17131578947368423,503,1138
22,72.63157894736841,6.315789473684211,0.005,4269,1138
1917,1012.1052631578947,24.736842105263158,0.08815789473684212,881,1138
4312,698.9473684210526,24.736842105263158,0.21289473684210528,787,1138
1605,260.52631578947364,5.0,0.08815789473684212,250,1138
1162,72.63157894736841,28.68421052631579,0.04657894736842105,504,1138
1392,698.9473684210526,16.842105263157897,0.06736842105263159,943,1138
1549,511.05263157894734,27.368421052631582,0.06736842105263159,464,1138
647,385.7894736842105,20.789473684210527,0.02578947368421053,500,1138
3048,448.4210526315789,20.789473684210527,0.1505263157894737,360,1138
213,761.578947368421,18.157894736842106,0.005,4129,1138
6949,511.05263157894734,14.210526315789474,0.358421052631579,387,1138
7534,824.2105263157895,26.05263157894737,0.3792105263157895,646,1138
2650,573.6842105263157,20.789473684210527,0.12973684210526318,434,1138
7787,385.7894736842105,16.842105263157897,0.4,237,1138
5632,698.9473684210526,6.315789473684211,0.2960526315789474,802,1138
1571,636.3157894736842,28.68421052631579,0.06736842105263159,433,1138
6168,448.4210526315789,15.526315789473685,0.3168421052631579,378,1138
3119,1137.3684210526314,24.736842105263158,0.1505263157894737,734,1138
7909,511.05263157894734,24.736842105263158,0.4,408,1138
4464,197.89473684210526,8.947368421052632,0.2336842105263158,280,1138
6477,1012.1052631578947,8.947368421052632,0.33763157894736845,660,1138
6065,260.52631578947364,8.947368421052632,0.3168421052631579,295,1138
1465,260.52631578947364,22.10526315789474,0.06736842105263159,249,1138
1902,72.63157894736841,24.736842105263158,0.08815789473684212,457,1138
7937,1012.1052631578947,26.05263157894737,0.4,628,1138
3367,385.7894736842105,15.526315789473685,0.17131578947368423,268,1138
2692,698.9473684210526,23.42105263157895,0.12973684210526318,724,1138
1800,1200.0,16.842105263157897,0.08815789473684212,893,1138
3088,448.4210526315789,23.42105263157895,0.1505263157894737,395,1138
6781,10.0,30.0,0.33763157894736845,1051,1138
3622,72.63157894736841,6.315789473684211,0.19210526315789475,495,1138
2488,448.4210526315789,10.263157894736842,0.12973684210526318,432,1138
1538,1074.7368421052631,26.05263157894737,0.06736842105263159,878,1138
1609,511.05263157894734,5.0,0.08815789473684212,582,1138
3718,1074.7368421052631,11.578947368421053,0.19210526315789475,863,1138
4490,573.6842105263157,10.263157894736842,0.2336842105263158,373,1138
1352,698.9473684210526,14.210526315789474,0.06736842105263159,1013,1138
1921,10.0,26.05263157894737,0.08815789473684212,481,1138
3511,636.3157894736842,24.736842105263158,0.17131578947368423,394,1138
7611,636.3157894736842,5.0,0.4,377,1138
1258,1074.7368421052631,7.631578947368421,0.06736842105263159,1120,1138
3700,1200.0,10.263157894736842,0.19210526315789475,708,1138
5883,135.26315789473682,23.42105263157895,0.2960526315789474,399,1138
4225,260.52631578947364,19.473684210526315,0.21289473684210528,292,1138
81,10.0,10.263157894736842,0.005,3975,1138
4159,1137.3684210526314,14.210526315789474,0.21289473684210528,754,1138
1063,135.26315789473682,22.10526315789474,0.04657894736842105,261,1138
2313,761.578947368421,24.736842105263158,0.10894736842105264,851,1138
1612,698.9473684210526,5.0,0.08815789473684212,1115,1138
7257,1012.1052631578947,7.631578947368421,0.3792105263157895,766,1138
5737,1012.1052631578947,12.894736842105264,0.2960526315789474,655,1138
1407,385.7894736842105,18.157894736842106,0.06736842105263159,373,1138
7322,72.63157894736841,12.894736842105264,0.3792105263157895,460,1138
5629,511.05263157894734,6.315789473684211,0.2960526315789474,526,1138
7500,1200.0,23.42105263157895,0.3792105263157895,650,1138
7364,197.89473684210526,15.526315789473685,0.3792105263157895,388,1138
3200,1200.0,30.0,0.1505263157894737,726,1138
4252,698.9473684210526,20.789473684210527,0.21289473684210528,726,1138
7607,385.7894736842105,5.0,0.4,301,1138
5083,135.26315789473682,23.42105263157895,0.25447368421052635,423,1138
5863,135.26315789473682,22.10526315789474,0.2960526315789474,449,1138
3023,135.26315789473682,19.473684210526315,0.1505263157894737,461,1138
3346,323.1578947368421,14.210526315789474,0.17131578947368423,296,1138
756,949.4736842105262,27.368421052631582,0.02578947368421053,1253,1138
5339,1137.3684210526314,12.894736842105264,0.2752631578947369,690,1138
1033,761.578947368421,19.473684210526315,0.04657894736842105,993,1138
7181,10.0,30.0,0.358421052631579,1076,1138
6564,197.89473684210526,15.526315789473685,0.33763157894736845,360,1138
7758,1074.7368421052631,14.210526315789474,0.4,629,1138
2783,135.26315789473682,30.0,0.12973684210526318,420,1138
5079,1137.3684210526314,22.10526315789474,0.25447368421052635,707,1138
6879,1137.3684210526314,8.947368421052632,0.358421052631579,635,1138
6954,824.2105263157895,14.210526315789474,0.358421052631579,700,1138
1929,511.05263157894734,26.05263157894737,0.08815789473684212,474,1138
3924,197.89473684210526,26.05263157894737,0.19210526315789475,331,1138
500,1200.0,10.263157894736842,0.02578947368421053,1871,1138
882,72.63157894736841,10.263157894736842,0.04657894736842105,424,1138
7679,1137.3684210526314,8.947368421052632,0.4,657,1138
5548,448.4210526315789,27.368421052631582,0.2752631578947369,364,1138
6822,72.63157894736841,6.315789473684211,0.358421052631579,409,1138
2536,949.4736842105262,12.894736842105264,0.12973684210526318,854,1138
7454,824.2105263157895,20.789473684210527,0.3792105263157895,614,1138
7049,511.05263157894734,20.789473684210527,0.358421052631579,375,1138
5777,1012.1052631578947,15.526315789473685,0.2960526315789474,689,1138
2928,448.4210526315789,12.894736842105264,0.1505263157894737,355,1138
1588,448.4210526315789,30.0,0.06736842105263159,358,1138
5599,1137.3684210526314,30.0,0.2752631578947369,562,1138
3912,698.9473684210526,24.736842105263158,0.19210526315789475,719,1138
1460,1200.0,20.789473684210527,0.06736842105263159,862,1138
5415,886.8421052631578,18.157894736842106,0.2752631578947369,811,1138
5501,10.0,24.736842105263158,0.2752631578947369,369,1138
2107,385.7894736842105,11.578947368421053,0.10894736842105264,300,1138
3245,260.52631578947364,7.631578947368421,0.17131578947368423,275,1138
5905,260.52631578947364,24.736842105263158,0.2960526315789474,272,1138
113,761.578947368421,11.578947368421053,0.005,4178,1138
1787,385.7894736842105,16.842105263157897,0.08815789473684212,326,1138
5715,886.8421052631578,11.578947368421053,0.2960526315789474,666,1138
6604,197.89473684210526,18.157894736842106,0.33763157894736845,398,1138
6297,1012.1052631578947,23.42105263157895,0.3168421052631579,699,1138
1278,1074.7368421052631,8.947368421052632,0.06736842105263159,990,1138
7487,385.7894736842105,23.42105263157895,0.3792105263157895,222,1138
2964,197.89473684210526,15.526315789473685,0.1505263157894737,330,1138
3061,10.0,22.10526315789474,0.1505263157894737,418,1138
2666,323.1578947368421,22.10526315789474,0.12973684210526318,256,1138
4896,949.4736842105262,10.263157894736842,0.25447368421052635,774,1138
5363,135.26315789473682,15.526315789473685,0.2752631578947369,482,1138
1491,636.3157894736842,23.42105263157895,0.06736842105263159,478,1138
3232,698.9473684210526,6.315789473684211,0.17131578947368423,925,1138
2408,448.4210526315789,5.0,0.12973684210526318,376,1138
1366,323.1578947368421,15.526315789473685,0.06736842105263159,299,1138
5993,761.578947368421,30.0,0.2960526315789474,744,1138
4398,1074.7368421052631,30.0,0.21289473684210528,652,1138
7560,1200.0,27.368421052631582,0.3792105263157895,622,1138
5896,949.4736842105262,23.42105263157895,0.2960526315789474,674,1138
2182,72.63157894736841,16.842105263157897,0.10894736842105264,360,1138
7292,698.9473684210526,10.263157894736842,0.3792105263157895,752,1138
907,385.7894736842105,11.578947368421053,0.04657894736842105,439,1138
6865,260.52631578947364,8.947368421052632,0.358421052631579,309,1138
3018,1074.7368421052631,18.157894736842106,0.1505263157894737,627,1138
7269,511.05263157894734,8.947368421052632,0.3792105263157895,431,1138
3778,1074.7368421052631,15.526315789473685,0.19210526315789475,732,1138
2828,448.4210526315789,6.315789473684211,0.1505263157894737,371,1138
1117,1012.1052631578947,24.736842105263158,0.04657894736842105,1128,1138
1239,1137.3684210526314,6.315789473684211,0.06736842105263159,1290,1138
6325,260.52631578947364,26.05263157894737,0.3168421052631579,328,1138
3644,197.89473684210526,7.631578947368421,0.19210526315789475,306,1138
1458,1074.7368421052631,20.789473684210527,0.06736842105263159,942,1138
7060,1200.0,20.789473684210527,0.358421052631579,599,1138
2620,1200.0,18.157894736842106,0.12973684210526318,835,1138
4863,135.26315789473682,8.947368421052632,0.25447368421052635,469,1138
6321,10.0,26.05263157894737,0.3168421052631579,925,1138
3117,1012.1052631578947,24.736842105263158,0.1505263157894737,735,1138
87,385.7894736842105,10.263157894736842,0.005,4065,1138
1002,72.63157894736841,18.157894736842106,0.04657894736842105,409,1138
1647,385.7894736842105,7.631578947368421,0.08815789473684212,345,1138
4006,323.1578947368421,5.0,0.21289473684210528,280,1138
6505,260.52631578947364,11.578947368421053,0.33763157894736845,269,1138
7272,698.9473684210526,8.947368421052632,0.3792105263157895,714,1138
2906,323.1578947368421,11.578947368421053,0.1505263157894737,294,1138
651,636.3157894736842,20.789473684210527,0.02578947368421053,712,1138
4725,260.52631578947364,26.05263157894737,0.2336842105263158,263,1138
4389,511.05263157894734,30.0,0.21289473684210528,391,1138
497,1012.1052631578947,10.263157894736842,0.02578947368421053,1740,1138
2196,949.4736842105262,16.842105263157897,0.10894736842105264,812,1138
4362,72.63157894736841,28.68421052631579,0.21289473684210528,465,1138
243,135.26315789473682,20.789473684210527,0.005,4000,1138
1817,1012.1052631578947,18.157894736842106,0.08815789473684212,883,1138
6745,260.52631578947364,27.368421052631582,0.33763157894736845,277,1138
4177,1012.1052631578947,15.526315789473685,0.21289473684210528,755,1138
6025,260.52631578947364,6.315789473684211,0.3168421052631579,271,1138
2505,260.52631578947364,11.578947368421053,0.12973684210526318,243,1138
4283,135.26315789473682,23.42105263157895,0.21289473684210528,456,1138
4580,1200.0,15.526315789473685,0.2336842105263158,722,1138
5781,10.0,16.842105263157897,0.2960526315789474,861,1138
7798,1074.7368421052631,16.842105263157897,0.4,529,1138
7453,761.578947368421,20.789473684210527,0.3792105263157895,725,1138
6848,448.4210526315789,7.631578947368421,0.358421052631579,389,1138
7582,72.63157894736841,30.0,0.3792105263157895,565,1138
5835,886.8421052631578,19.473684210526315,0.2960526315789474,812,1138
3520,1200.0,24.736842105263158,0.17131578947368423,695,1138
4497,1012.1052631578947,10.263157894736842,0.2336842105263158,683,1138
1642,72.63157894736841,7.631578947368421,0.08815789473684212,394,1138
5543,135.26315789473682,27.368421052631582,0.2752631578947369,454,1138
3592,698.9473684210526,30.0,0.17131578947368423,811,1138
1699,1137.3684210526314,10.263157894736842,0.08815789473684212,853,1138
1978,1074.7368421052631,28.68421052631579,0.08815789473684212,892,1138
3721,10.0,12.894736842105264,0.19210526315789475,437,1138
3264,197.89473684210526,8.947368421052632,0.17131578947368423,319,1138
4992,698.9473684210526,16.842105263157897,0.25447368421052635,713,1138
3243,135.26315789473682,7.631578947368421,0.17131578947368423,417,1138
4616,949.4736842105262,18.157894736842106,0.2336842105263158,771,1138
5281,10.0,10.263157894736842,0.2752631578947369,464,1138
4575,886.8421052631578,15.526315789473685,0.2336842105263158,835,1138
3382,72.63157894736841,16.842105263157897,0.17131578947368423,473,1138
2440,1200.0,6.315789473684211,0.12973684210526318,866,1138
1512,698.9473684210526,24.736842105263158,0.06736842105263159,967,1138
3000,1200.0,16.842105263157897,0.1505263157894737,652,1138
1716,949.4736842105262,11.578947368421053,0.08815789473684212,948,1138
697,1012.1052631578947,23.42105263157895,0.02578947368421053,1312,1138
4356,949.4736842105262,27.368421052631582,0.21289473684210528,671,1138
4270,573.6842105263157,22.10526315789474,0.21289473684210528,397,1138
2224,197.89473684210526,19.473684210526315,0.10894736842105264,352,1138
4200,1200.0,16.842105263157897,0.21289473684210528,729,1138
4861,10.0,8.947368421052632,0.25447368421052635,438,1138
312,698.9473684210526,24.736842105263158,0.005,3872,1138
4946,323.1578947368421,14.210526315789474,0.25447368421052635,318,1138
3977,1012.1052631578947,28.68421052631579,0.19210526315789475,721,1138
886,323.1578947368421,10.263157894736842,0.04657894736842105,302,1138
6196,949.4736842105262,16.842105263157897,0.3168421052631579,701,1138
3905,260.52631578947364,24.736842105263158,0.19210526315789475,312,1138
391,636.3157894736842,30.0,0.005,4127,1138
3839,1137.3684210526314,19.473684210526315,0.19210526315789475,695,1138
7493,761.578947368421,23.42105263157895,0.3792105263157895,669,1138
1518,1074.7368421052631,24.736842105263158,0.06736842105263159,878,1138
5003,135.26315789473682,18.157894736842106,0.25447368421052635,483,1138
5409,511.05263157894734,18.157894736842106,0.2752631578947369,452,1138
5195,886.8421052631578,30.0,0.25447368421052635,611,1138
699,1137.3684210526314,23.42105263157895,0.02578947368421053,1358,1138
1225,260.52631578947364,6.315789473684211,0.06736842105263159,256,1138
1198,1074.7368421052631,30.0,0.04657894736842105,1016,1138
6637,1012.1052631578947,19.473684210526315,0.33763157894736845,680,1138
6965,260.52631578947364,15.526315789473685,0.358421052631579,275,1138
2400,1200.0,30.0,0.10894736842105264,794,1138
3551,636.3157894736842,27.368421052631582,0.17131578947368423,368,1138
2869,511.05263157894734,8.947368421052632,0.1505263157894737,443,1138
2839,1137.3684210526314,6.315789473684211,0.1505263157894737,897,1138
5119,1137.3684210526314,24.736842105263158,0.25447368421052635,675,1138
7366,323.1578947368421,15.526315789473685,0.3792105263157895,303,1138
1548,448.4210526315789,27.368421052631582,0.06736842105263159,509,1138
4280,1200.0,22.10526315789474,0.21289473684210528,721,1138
315,886.8421052631578,24.736842105263158,0.005,4031,1138
4533,761.578947368421,12.894736842105264,0.2336842105263158,788,1138
5168,448.4210526315789,28.68421052631579,0.25447368421052635,301,1138
867,385.7894736842105,8.947368421052632,0.04657894736842105,440,1138
3172,698.9473684210526,28.68421052631579,0.1505263157894737,870,1138
3430,573.6842105263157,19.473684210526315,0.17131578947368423,381,1138
3171,636.3157894736842,28.68421052631579,0.1505263157894737,407,1138
83,135.26315789473682,10.263157894736842,0.005,4071,1138
1026,323.1578947368421,19.473684210526315,0.04657894736842105,272,1138
868,448.4210526315789,8.947368421052632,0.04657894736842105,524,1138
6156,949.4736842105262,14.210526315789474,0.3168421052631579,699,1138
5631,636.3157894736842,6.315789473684211,0.2960526315789474,371,1138
6291,636.3157894736842,23.42105263157895,0.3168421052631579,370,1138
760,1200.0,27.368421052631582,0.02578947368421053,1211,1138
3107,385.7894736842105,24.736842105263158,0.1505263157894737,377,1138
584,197.89473684210526,16.842105263157897,0.02578947368421053,265,1138
3514,824.2105263157895,24.736842105263158,0.17131578947368423,764,1138
4597,1012.1052631578947,16.842105263157897,0.2336842105263158,682,1138
2793,761.578947368421,30.0,0.12973684210526318,847,1138
4529,511.05263157894734,12.894736842105264,0.2336842105263158,423,1138
147,385.7894736842105,14.210526315789474,0.005,4041,1138
5074,824.2105263157895,22.10526315789474,0.25447368421052635,758,1138
2368,448.4210526315789,28.68421052631579,0.10894736842105264,309,1138
7961,10.0,28.68421052631579,0.4,1182,1138
5935,886.8421052631578,26.05263157894737,0.2960526315789474,742,1138
3528,448.4210526315789,26.05263157894737,0.17131578947368423,344,1138
6202,72.63157894736841,18.157894736842106,0.3168421052631579,376,1138
769,511.05263157894734,28.68421052631579,0.02578947368421053,667,1138
1501,10.0,24.736842105263158,0.06736842105263159,360,1138
2991,636.3157894736842,16.842105263157897,0.1505263157894737,420,1138
1850,573.6842105263157,20.789473684210527,0.08815789473684212,443,1138
592,698.9473684210526,16.842105263157897,0.02578947368421053,1458,1138
4675,886.8421052631578,22.10526315789474,0.2336842105263158,668,1138
1268,448.4210526315789,8.947368421052632,0.06736842105263159,409,1138
7661,10.0,8.947368421052632,0.4,1202,1138
5133,761.578947368421,26.05263157894737,0.25447368421052635,769,1138
5967,385.7894736842105,28.68421052631579,0.2960526315789474,278,1138
4859,1137.3684210526314,7.631578947368421,0.25447368421052635,697,1138
6941,10.0,14.210526315789474,0.358421052631579,1040,1138
1736,949.4736842105262,12.894736842105264,0.08815789473684212,925,1138
7497,1012.1052631578947,23.42105263157895,0.3792105263157895,706,1138
490,573.6842105263157,10.263157894736842,0.02578947368421053,1147,1138
7131,636.3157894736842,26.05263157894737,0.358421052631579,348,1138
3666,323.1578947368421,8.947368421052632,0.19210526315789475,267,1138
5164,197.89473684210526,28.68421052631579,0.25447368421052635,346,1138
5537,1012.1052631578947,26.05263157894737,0.2752631578947369,698,1138
1490,573.6842105263157,23.42105263157895,0.06736842105263159,456,1138
1567,385.7894736842105,28.68421052631579,0.06736842105263159,310,1138
6282,72.63157894736841,23.42105263157895,0.3168421052631579,458,1138
4943,135.26315789473682,14.210526315789474,0.25447368421052635,443,1138
7921,10.0,26.05263157894737,0.4,1249,1138
3797,1012.1052631578947,16.842105263157897,0.19210526315789475,854,1138
4799,1137.3684210526314,30.0,0.2336842105263158,762,1138
2880,1200.0,8.947368421052632,0.1505263157894737,837,1138
7112,698.9473684210526,24.736842105263158,0.358421052631579,641,1138
